most abundant mass,monoisotopic mass,probability -1Da,probability 0Da,probability +1Da
38386.2424429927,38363.183336023,0.182370820668693,0.658054711246201,0.115501519756839
46250.3976152686,46222.3263657364,0.339130434782609,0.542028985507246,0.0898550724637681
10821.3842564571,10815.3686443918,0.0825242718446602,0.916504854368932,0
8834.44426385454,8829.43168338744,0.01875,0.971875,0.009375
34679.524671143,34658.471281605,0.285714285714286,0.525641025641026,0.122710622710623
20025.0752158905,20013.0451893213,0.0604265402843602,0.830568720379147,0.106635071090047
11971.5244219821,11964.5069484739,0.0229885057471264,0.929266136162688,0.0468611847922193
14279.9427310265,14271.921846134,0.271893244370309,0.726438698915763,0
25937.3801121815,25921.340637557,0.114490161001789,0.554561717352415,0.325581395348837
39665.6417269792,39641.5806240125,0.271428571428571,0.59047619047619,0.107142857142857
32134.2645156047,32115.2146186155,0.182417582417582,0.558241758241758,0.235164835164835
43609.301709062,43582.23456113,0.0891089108910891,0.501650165016502,0.366336633663366
12113.4162228276,12106.3985823919,0.0385996409335727,0.943447037701975,0.0170556552962298
54400.6112377359,54367.5270193259,0.284644194756554,0.49063670411985,0.149812734082397
54090.8997552233,54057.8160277306,0.256603773584906,0.516981132075472,0.169811320754717
39671.891043474,39647.8299305881,0.271428571428571,0.59047619047619,0.107142857142857
20010.3524488447,19998.3224418248,0.0542452830188679,0.827830188679245,0.115566037735849
13293.0619702718,13285.0423113011,0.0105777054515867,0.821806346623271,0.165174938974776
12969.2220112493,12961.2027545587,0.166532582461786,0.6733708769107,0.15929203539823
20418.5514572743,20406.5209082363,0.210778443113772,0.762874251497006,0.0215568862275449
11773.0024854331,11765.9852454745,0.013009540329575,0.870771899392888,0.115351257588899
24487.523007158,24472.4856993411,0.0383973288814691,0.681135225375626,0.275459098497496
36893.7205644818,36871.6641614544,0.236276849642005,0.477326968973747,0.20763723150358
13458.1958036958,13450.1759395927,0.0201173512154233,0.887678122380553,0.0896898575020956
36084.6925234788,36062.63667213,0.199530516431925,0.612676056338028,0.164319248826291
26767.6802444114,26751.6395856363,0.170283806343907,0.776293823038397,0.0484140233722871
40177.5594398537,40152.4976083237,0.155555555555556,0.38989898989899,0.422222222222222
35680.176277294,35658.120701786,0.328,0.4192,0.24
42228.5613820342,42202.4954458629,0.306382978723404,0.472340425531915,0.195744680851064
33171.0474121959,33150.9966310633,0.208421052631579,0.673684210526316,0.111578947368421
30165.5005531008,30147.4541549787,0.339928057553957,0.615107913669065,0.0305755395683453
50714.1839859117,50683.1057200292,0.260377358490566,0.524528301886792,0.169811320754717
12439.1870040031,12432.1689803168,0.120989917506874,0.87717690192484,0.000916590284142988
51602.955917698,51570.8757646598,0.320093457943925,0.366822429906542,0.268691588785047
44927.6370180678,44899.5672262751,0.218181818181818,0.498701298701299,0.223376623376623
34020.6937732873,33999.6415845979,0.103718199608611,0.446183953033268,0.428571428571429
51579.6407757389,51547.560647779,0.325358851674641,0.361244019138756,0.26555023923445
36640.4797850938,36618.4235547521,0.320665083135392,0.536817102137767,0.0593824228028504
38649.7560728642,38625.6965823506,0.156626506024096,0.43574297188755,0.353413654618474
55799.3958660388,55765.3093421004,0.311320754716981,0.509433962264151,0.122641509433962
29573.1062270784,29555.0608404891,0.107861060329068,0.727605118829982,0.160877513711152
52074.1265795928,52042.0459197514,0.180272108843537,0.510204081632653,0.27891156462585
15143.4368310178,15134.4144115126,0.0264783759929391,0.894086496028244,0.0776699029126214
15681.6621946958,15672.6390526164,0.182846371347785,0.809613572101791,0.0056550424128181
37534.2669403624,37511.2093022975,0.106094808126411,0.656884875846501,0.209932279909707
15289.8607159082,15280.8380998271,0.0467889908256881,0.914678899082569,0.036697247706422
53248.1440933641,53215.0617017059,0.103333333333333,0.49,0.353333333333333
27078.8665025083,27062.8253999281,0.290322580645161,0.67921146953405,0.021505376344086
31292.2804163818,31273.2323150238,0.0864779874213836,0.709119496855346,0.199685534591195
53937.3531822684,53904.2696981591,0.209125475285171,0.551330798479088,0.193916349809886
40840.2332033187,40815.170168971,0.121913580246914,0.675925925925926,0.194444444444444
35081.3187652979,35060.2646434114,0.353242320819113,0.443686006825939,0.037542662116041
46938.1414512191,46909.0691318303,0.108626198083067,0.530351437699681,0.329073482428115
45142.8702053964,45114.8001764074,0.121447028423773,0.532299741602067,0.291989664082687
31063.7098558693,31044.6622419652,0.0712694877505568,0.66815144766147,0.251670378619154
35607.55483425,35585.4993082628,0.322033898305085,0.403697996918336,0.2557781201849
24904.1015273772,24889.0635814297,0.106976744186047,0.809302325581395,0.0790697674418605
32399.6792847848,32379.6296381302,0.0731182795698925,0.546236559139785,0.372043010752688
28665.0311995329,28647.9875896879,0.274661508704062,0.663442940038685,0.04642166344294
34630.5767329939,34609.5234326731,0.266173752310536,0.530499075785582,0.149722735674677
39172.641497001,39148.5811765433,0.269230769230769,0.461538461538462,0.249230769230769
28021.2915398969,28004.2488834706,0.129893238434164,0.706405693950178,0.156583629893238
27206.2621685454,27190.2208842771,0.257713248638838,0.597096188747731,0.134301270417423
10164.6045125675,10158.5896920013,0.0110262934690416,0.897370653095844,0.0916030534351145
24634.6766297785,24619.6390965462,0.0783055198973042,0.761232349165597,0.156611039794608
38463.8744155575,38440.8151747413,0.179396092362345,0.563055062166963,0.198934280639432
30526.9960712945,30508.9490559069,0.213849287169043,0.523421588594705,0.242362525458248
14872.9138041186,14863.8917477939,0.0105355575065847,0.782265144863916,0.2071992976295
53149.2087770935,53116.1265422556,0.123417721518987,0.449367088607595,0.357594936708861
23498.072561771,23484.0370340955,0.134285714285714,0.805714285714286,0.0585714285714286
41596.2809005743,41571.2164939261,0.237569060773481,0.522099447513812,0.19060773480663
15609.0645466507,15600.0415020345,0.147478591817317,0.846812559467174,0.00475737392959087
15997.3142000703,15988.2906342242,0.300546448087432,0.610200364298725,0.087431693989071
29344.0312686597,29325.9862732235,0.0639032815198618,0.661485319516408,0.269430051813472
12766.4843577481,12759.4659490153,0.242608695652174,0.700869565217391,0.0547826086956522
37282.0619308496,37259.0047276155,0.0866510538641686,0.56440281030445,0.323185011709602
36230.7851303626,36208.7291793928,0.219114219114219,0.629370629370629,0.118881118881119
12780.3687519543,12773.3503268873,0.240660295395308,0.695047784535187,0.0625543006081668
37540.5749155721,37517.5172666316,0.104910714285714,0.667410714285714,0.203125
14233.0913297483,14225.0705030555,0.246449456975773,0.750208855472013,0.00167084377610693
29762.1151872712,29744.0694779429,0.257903494176373,0.660565723793677,0.0782029950083195
23154.4360107001,23140.4009727398,0.0718475073313783,0.802052785923754,0.121700879765396
36888.0164516727,36865.960052535,0.236276849642005,0.477326968973747,0.20763723150358
35935.6907259632,35913.6349762192,0.210084033613445,0.558823529411765,0.214285714285714
53487.8987768412,53454.8160051528,0.136986301369863,0.520547945205479,0.270547945205479
44599.9605599834,44572.8917236739,0.368876080691643,0.498559077809798,0.100864553314121
34469.3132970765,34448.26029069,0.201451905626134,0.509981851179673,0.266787658802178
22325.8269938201,22312.7932452532,0.314868804664723,0.64868804664723,0.0262390670553936
43058.989232274,43032.9217457386,0.337209302325581,0.558139534883721,0.0901162790697674
42343.2204947933,42317.1543445596,0.335365853658537,0.479674796747967,0.16260162601626
37346.9670821099,37323.9097669718,0.0929705215419501,0.591836734693878,0.290249433106576
29642.4999012253,29624.4543961441,0.163934426229508,0.688524590163934,0.14207650273224
42694.6927503641,42668.6259439506,0.552425665101721,0.355242566510172,0.0829420970266041
39942.4851065011,39918.4235641178,0.324324324324324,0.542997542997543,0.103194103194103
43632.9730456706,43605.9058573956,0.0961538461538462,0.506410256410256,0.358974358974359
31278.245330669,31259.1972592425,0.0882352941176471,0.697712418300654,0.209150326797386
38728.9384028414,38704.8787866465,0.226415094339623,0.339622641509434,0.39622641509434
40196.1717108823,40171.1098455692,0.131372549019608,0.380392156862745,0.456862745098039
16685.6897187132,16675.6648900491,0.0370018975332068,0.850094876660342,0.110056925996205
22847.1963898744,22833.1617897603,0.0233918128654971,0.701754385964912,0.273391812865497
47886.9259256074,47857.8519834441,0.300911854103343,0.574468085106383,0.0851063829787234
45291.6442802976,45263.5740873532,0.15748031496063,0.540682414698163,0.267716535433071
33765.9697338171,33744.9180094122,0.226215644820296,0.45877378435518,0.281183932346723
49297.7390844925,49267.6631705915,0.267123287671233,0.534246575342466,0.126712328767123
39793.3425167547,39769.2812110963,0.313131313131313,0.570707070707071,0.0858585858585859
46519.4794589173,46491.4079128452,0.250681198910082,0.452316076294278,0.264305177111717
46749.4753772894,46720.4033805898,0.120234604105572,0.448680351906158,0.398826979472141
36388.7804554883,36366.7243967811,0.261072261072261,0.58041958041958,0.104895104895105
54576.8830470359,54542.7987308635,0.194756554307116,0.531835205992509,0.205992509363296
54021.0180514437,53987.934434719,0.241509433962264,0.520754716981132,0.181132075471698
32003.6571947243,31984.6075762708,0.204301075268817,0.655913978494624,0.121863799283154
47376.8399449004,47347.7668751739,0.158357771260997,0.653958944281525,0.164222873900293
12859.8692144119,12852.8506958172,0.219966159052453,0.664128595600677,0.114213197969543
45974.4870977594,45946.4161522925,0.215339233038348,0.59882005899705,0.165191740412979
34271.031223032,34249.9785780535,0.141831238779174,0.488330341113106,0.359066427289048
29061.5887252164,29043.5442120601,0.114068441064639,0.568441064638783,0.304182509505703
29201.9264252452,29183.8816724577,0.0443686006825939,0.616040955631399,0.334470989761092
34375.482810892,34354.42997553,0.16970802919708,0.503649635036496,0.313868613138686
9466.17037774128,9461.15709701856,0.210963455149502,0.788205980066445,0
22843.1849351577,22829.1503407603,0.023598820058997,0.694690265486726,0.28023598820059
28661.9477127728,28644.9041074946,0.267441860465116,0.672480620155039,0.0465116279069767
37652.4098209066,37629.3519791497,0.127388535031847,0.679405520169851,0.174097664543524
22283.5671062111,22270.5334367783,0.315028901734104,0.670520231213873,0.00578034682080925
15763.6894024872,15754.6661502853,0.239554317548747,0.753946146703807,0.00464252553389044
46898.3826034632,46869.3103520769,0.0984126984126984,0.517460317460318,0.355555555555556
20728.6037793876,20716.5728186534,0.178643384822028,0.658159838817999,0.159838817998657
41695.2369608387,41670.1723745756,0.197771587743733,0.506963788300836,0.247910863509749
27405.8638094851,27388.8220645458,0.13953488372093,0.568872987477639,0.282647584973166
40608.8695555673,40583.8069411672,0.0931952662721894,0.446745562130178,0.442307692307692
20279.8391198169,20267.808754965,0.142857142857143,0.807256235827664,0.0464852607709751
38071.5804638991,38048.5218994433,0.145205479452055,0.772602739726027,0.0479452054794521
13362.1429349856,13354.1231902012,0.012924071082391,0.855411954765751,0.12924071082391
11712.4428730651,11705.4257043514,0.0110169491525424,0.842372881355932,0.145762711864407
19985.4259180024,19973.3959440806,0.0523809523809524,0.825,0.121428571428571
20451.355038048,20439.3244454525,0.223952095808383,0.753293413173653,0.0179640718562874
33177.6900150653,33157.6392241632,0.207900207900208,0.677754677754678,0.106029106029106
52283.3583174032,52251.2774325069,0.171428571428571,0.564285714285714,0.242857142857143
49902.2630390681,49871.1861675271,0.145762711864407,0.461016949152542,0.355932203389831
12072.3421588162,12065.3245667017,0.031390134529148,0.949775784753363,0.0188340807174888
35276.1657232516,35255.1112462183,0.30185497470489,0.436762225969646,0.123102866779089
12996.2479478854,12988.2286576226,0.152260111022998,0.678033306899286,0.168913560666138
52746.0185602968,52713.9371777514,0.301418439716312,0.436170212765957,0.184397163120567
47514.6504341713,47485.5771287376,0.193460490463215,0.659400544959128,0.125340599455041
24737.202310995,24722.16462071,0.0858164481525626,0.789034564958284,0.121573301549464
38381.3943521153,38358.3352535043,0.178306092124814,0.670133729569094,0.106983655274889
23883.7696004655,23869.7335231345,0.291607396870555,0.677098150782361,0.0199146514935989
39857.5630347085,39833.5016271168,0.355555555555556,0.553086419753086,0.0666666666666667
32292.9963724706,32272.9468827182,0.126984126984127,0.537414965986395,0.317460317460317
54431.98598702,54398.9017188786,0.28030303030303,0.46969696969697,0.174242424242424
14545.1511582101,14537.1299438707,0.211340206185567,0.624570446735395,0.161512027491409
19890.5186598933,19878.488811992,0.0330882352941176,0.810049019607843,0.155637254901961
19714.0357166482,19702.0061030859,0.0199501246882793,0.740648379052369,0.238154613466334
43379.7953570847,43352.7286002998,0.215946843853821,0.481727574750831,0.249169435215947
23196.8661109523,23182.831012525,0.0798816568047337,0.807692307692308,0.107988165680473
32694.0815296406,32674.0314499983,0.110416666666667,0.585416666666667,0.3
20942.7578840216,20929.7267253325,0.0496114763897191,0.276748356246264,0.672743574417215
52246.0486488892,52213.9678041241,0.167247386759582,0.574912891986063,0.240418118466899
12736.3495953857,12729.3312221047,0.254237288135593,0.713648528099911,0.0303300624442462
47277.1695460011,47248.0966467481,0.147492625368732,0.619469026548673,0.215339233038348
39201.1776573733,39177.1172916219,0.238879736408567,0.510708401976936,0.227347611202636
49212.0258893203,49181.950112078,0.221875,0.5875,0.134375
49262.3608459705,49232.2849884756,0.245847176079734,0.561461794019934,0.122923588039867
33991.1209134691,33970.068778682,0.0910891089108911,0.455445544554455,0.431683168316832
17536.5038158078,17526.4777575342,0.318650421743205,0.641049671977507,0.0374882849109653
51275.0612898407,51243.9820607431,0.240625,0.4875,0.21875
49491.3015876346,49461.225365123,0.325259515570934,0.439446366782007,0.124567474048443
37420.0585642474,37397.0011230911,0.0982142857142857,0.629464285714286,0.245535714285714
34361.7464363024,34340.6936259776,0.164533820840951,0.497257769652651,0.323583180987203
32947.661050448,32927.6105978575,0.180043383947939,0.611713665943601,0.203904555314534
15344.7333299818,15335.7106402336,0.0598130841121495,0.910280373831776,0.0280373831775701
31941.1899685316,31922.1404832969,0.177838577291382,0.745554035567715,0.0629274965800274
35022.3494632665,35001.2954488631,0.333913043478261,0.460869565217391,0.0469565217391304
32818.0803796313,32798.0301176196,0.133874239350913,0.580121703853955,0.281947261663286
32888.7620099509,32868.7116439853,0.153846153846154,0.602564102564103,0.241452991452991
42474.2579143495,42448.191519476,0.522364217252396,0.354632587859425,0.10702875399361
9488.02375456289,9483.01044961615,0.226968174204355,0.771356783919598,0
40583.6201813019,40558.5576127319,0.0794602698650675,0.430284857571214,0.470764617691154
13357.9793148842,13349.9595752719,0.012924071082391,0.855411954765751,0.12924071082391
36309.5461930337,36287.4901883565,0.243559718969555,0.613583138173302,0.100702576112412
22976.6737074223,22962.6389227905,0.0459940652818991,0.741839762611276,0.207715133531157
41148.4554500287,41123.3918562275,0.19271948608137,0.678800856531049,0.104925053533191
24439.3033346111,24424.266100659,0.0379310344827586,0.648275862068965,0.306896551724138
43407.0535880378,43379.9867847968,0.192691029900332,0.498338870431894,0.255813953488372
17075.8405624011,17065.8151698851,0.10724106324473,0.871677360219982,0.0210815765352887
34565.8540389178,34544.8008565668,0.250915750915751,0.52014652014652,0.184981684981685
40459.0106128791,40433.9482704877,0.0676923076923077,0.373846153846154,0.532307692307692
8938.17874903975,8933.16605358507,0.0318076027928627,0.964313421256788,0.00387897595034911
38409.0325772493,38385.9734309868,0.180665610142631,0.632329635499208,0.137876386687797
20528.6106333079,20516.5799381302,0.25836216839677,0.724336793540946,0.013840830449827
49180.2084972211,49150.1327707076,0.207430340557276,0.594427244582043,0.148606811145511
49236.5533496834,49206.4775333352,0.237179487179487,0.57051282051282,0.125
46478.9218545882,46450.8503532124,0.260752688172043,0.459677419354839,0.244623655913978
13741.720101944,13733.6998856417,0.0434070434070434,0.936936936936937,0.018018018018018
15960.1143936998,15951.0908777949,0.31478102189781,0.625,0.0583941605839416
21552.8542073454,21539.8219062152,0.0416210295728368,0.813800657174151,0.142387732749179
46311.2015758711,46283.1302593303,0.328729281767956,0.5,0.135359116022099
28781.761129425,28764.7173466956,0.261477045908184,0.604790419161677,0.115768463073852
14809.4219668802,14800.3999957941,0.00810810810810811,0.745945945945946,0.245045045045045
37250.8955264171,37227.8383769175,0.083710407239819,0.54524886877828,0.341628959276018
28516.8295463813,28499.7861560322,0.209433962264151,0.713207547169811,0.0679245283018868
12999.7061551927,12991.6868606341,0.152260111022998,0.678033306899286,0.168913560666138
24679.6164664891,24664.5788644163,0.081453634085213,0.779448621553885,0.135338345864662
18082.4692379968,18071.4421772752,0.0167364016736402,0.73744769874477,0.240585774058577
27728.263447397,27711.2212249637,0.0774774774774775,0.637837837837838,0.277477477477477
42528.0462660137,42501.9797707202,0.556368960468521,0.335285505124451,0.0937042459736457
22936.9178195486,22922.8830915728,0.0409356725146199,0.725146198830409,0.22953216374269
32833.3118504937,32813.2615660805,0.13347022587269,0.591375770020534,0.271047227926078
51755.4509874242,51723.3706703584,0.330143540669856,0.373205741626794,0.258373205741627
18328.1881693357,18317.1607400519,0.050314465408805,0.838574423480084,0.107966457023061
20454.7907537562,20442.7601565986,0.223952095808383,0.753293413173653,0.0179640718562874
54557.1824835252,54523.0982029306,0.202334630350195,0.525291828793774,0.198443579766537
27227.1317876066,27211.0904735747,0.242857142857143,0.592857142857143,0.153571428571429
27083.8923842357,27067.8512744878,0.290322580645161,0.67921146953405,0.021505376344086
46544.6736839926,46515.6020375802,0.245231607629428,0.44141689373297,0.277929155313351
33233.3017134585,33213.2508407663,0.210412147505423,0.691973969631236,0.0889370932754881
35930.9718198742,35908.916073348,0.217213114754098,0.547131147540984,0.217213114754098
40474.599029232,40449.5366585461,0.0688073394495413,0.376146788990826,0.530581039755352
25886.2789820374,25870.2395802919,0.140819964349376,0.552584670231729,0.299465240641711
11218.5480503139,11212.5319596182,0.234248788368336,0.663974151857835,0.10016155088853
41372.4169139406,41347.3529136274,0.239247311827957,0.57258064516129,0.131720430107527
25019.3949812611,25004.3568587028,0.131744040150565,0.800501882057716,0.0602258469259724
56060.5494533967,56026.4624578346,0.313725490196078,0.423529411764706,0.219607843137255
50523.8561997262,50492.7782607006,0.167259786476868,0.583629893238434,0.199288256227758
36872.2707520466,36850.2143636459,0.240875912408759,0.48661800486618,0.182481751824818
13876.7852556193,13868.7648715365,0.0709459459459459,0.923141891891892,0.00591216216216216
41187.0251473458,41161.9614835368,0.204433497536946,0.650246305418719,0.113300492610837
26559.3689147071,26543.3285530197,0.111111111111111,0.794871794871795,0.0888888888888889
29536.4224423846,29518.3771184341,0.0922509225092251,0.734317343173432,0.166051660516605
45212.9147219829,45184.8446158018,0.126614987080103,0.558139534883721,0.266149870801034
40509.3771630322,40484.3147292206,0.0730593607305936,0.395738203957382,0.508371385083714
43727.3835125666,43700.316163388,0.119631901840491,0.53680981595092,0.322085889570552
41083.9766725903,41058.9131958244,0.177024482109228,0.687382297551789,0.116760828625235
55069.0467325004,55034.9615275175,0.159090909090909,0.5,0.295454545454545
27843.1967109447,27826.154318288,0.104587155963303,0.653211009174312,0.234862385321101
37475.4415268317,37452.3839901887,0.102908277404922,0.646532438478747,0.221476510067114
25204.7564507956,25189.7180442937,0.166921898928025,0.770290964777948,0.0490045941807044
34066.7302852053,34045.6780126053,0.110266159695817,0.452471482889734,0.416349809885932
12352.316266896,12345.2983454081,0.0846223839854413,0.913557779799818,0.000909918107370337
21318.5905292792,21305.5586668215,0.0089086859688196,0.299331848552339,0.69086859688196
46670.8320047437,46641.7601425536,0.169590643274854,0.43859649122807,0.359649122807018
26653.7563025182,26637.7158062182,0.131399317406143,0.78839590443686,0.0767918088737201
15946.4300901301,15937.4065925965,0.320147194112236,0.631094756209752,0.046918123275069
27380.466077653,27363.4243703293,0.163082437275986,0.560931899641577,0.267025089605735
24739.7884458446,24724.7507515981,0.0858164481525626,0.789034564958284,0.121573301549464
43768.637242923,43741.5698234358,0.126801152737752,0.556195965417867,0.29971181556196
31439.727594688,31420.6791788814,0.0734024179620035,0.81433506044905,0.109671848013817
25194.2878194617,25179.249428996,0.163141993957704,0.776435045317221,0.0498489425981873
29624.8522792529,29606.8068043056,0.153419593345656,0.696857670979667,0.146025878003697
14688.3026340201,14679.2808255382,0.108370044052863,0.668722466960352,0.220264317180617
40220.7769103074,40195.7150003335,0.120527306967985,0.36346516007533,0.487758945386064
34272.8517757932,34251.7991274963,0.141831238779174,0.488330341113106,0.359066427289048
30769.0027893747,30749.9558039685,0.0386266094420601,0.57725321888412,0.373390557939914
24575.8922594795,24560.8548162953,0.0599201065246338,0.750998668442077,0.18508655126498
53846.2513486851,53813.1680089795,0.186311787072243,0.547528517110266,0.216730038022814
12288.3534812321,12281.3356349927,0.0752014324082363,0.919427036705461,0.0044762757385855
13434.0833065486,13426.0634723985,0.0189300411522634,0.88559670781893,0.0930041152263374
39834.8374195449,39810.7760480242,0.336683417085427,0.555276381909548,0.0778894472361809
18167.1078472335,18156.0806595596,0.0250521920668058,0.7839248434238,0.18580375782881
17934.8545491658,17923.8277098565,0.0943952802359882,0.642084562438545,0.258603736479843
40139.8192181686,40114.7574551408,0.191208791208791,0.404395604395604,0.371428571428571
40463.7100707308,40438.6477198094,0.0676923076923077,0.373846153846154,0.532307692307692
21847.6362969286,21834.6034438017,0.129526462395543,0.814763231197772,0.052924791086351
37422.8219654083,37399.7645194875,0.0982142857142857,0.629464285714286,0.245535714285714
19620.3672780203,19608.3377888336,0.0122399020807834,0.690330477356181,0.296205630354957
51210.6454713667,51179.5663528928,0.237012987012987,0.50974025974026,0.201298701298701
29505.1963262503,29487.1510556194,0.0879120879120879,0.727106227106227,0.177655677655678
18233.4356031279,18222.4083159667,0.0269989615784008,0.806853582554517,0.160955347871236
26906.0507147294,26890.0098586142,0.228155339805825,0.728155339805825,0.0372168284789644
30177.7578681178,30159.7114490659,0.33879781420765,0.610200364298725,0.0327868852459016
42409.2366773026,42383.1704038203,0.394686907020873,0.44022770398482,0.144212523719165
39829.1505033118,39805.0891408176,0.336683417085427,0.555276381909548,0.0778894472361809
20654.101948423,20642.0710866145,0.233333333333333,0.757407407407407,0.00555555555555556
53848.5010235425,53815.417680271,0.186311787072243,0.547528517110266,0.216730038022814
47765.3832156742,47736.3094813941,0.264264264264264,0.60960960960961,0.0900900900900901
15705.7449031575,15696.7217287468,0.202843601895735,0.78957345971564,0.00568720379146919
15788.0726172643,15779.0493323276,0.255102040816327,0.74025974025974,0.00278293135435993
23417.3520452388,23403.3166325978,0.123493975903614,0.814759036144578,0.0602409638554217
35262.3784466497,35241.3239947464,0.309364548494983,0.42809364548495,0.120401337792642
38723.1351349159,38699.0755279322,0.211169284467714,0.356020942408377,0.390924956369983
28159.8898153031,28142.8469536041,0.141323792486583,0.719141323792487,0.132379248658318
51808.750105092,51776.6697306963,0.282383419689119,0.414507772020725,0.266839378238342
49769.5179127334,49738.4412691605,0.188118811881188,0.445544554455446,0.293729372937294
28664.8747285672,28647.8311189539,0.267441860465116,0.672480620155039,0.0465116279069767
46642.800430722,46613.7286164763,0.198275862068966,0.433908045977011,0.333333333333333
46892.0851176239,46863.0128770086,0.0984126984126984,0.511111111111111,0.361904761904762
15206.8610392439,15197.8385345909,0.0361990950226244,0.908597285067873,0.053393665158371
28243.888517456,28226.8455313497,0.153571428571429,0.732142857142857,0.107142857142857
22276.5769015645,22263.5432452212,0.315028901734104,0.670520231213873,0.00578034682080925
47347.3254226526,47318.252403407,0.155425219941349,0.648093841642229,0.178885630498534
21405.2283870824,21392.1963623902,0.0164520743919886,0.506437768240343,0.475679542203147
21630.2841612518,21617.2517151295,0.0590361445783133,0.840963855421687,0.0963855421686747
41487.6171182956,41462.5529088828,0.282967032967033,0.549450549450549,0.120879120879121
24340.5685963936,24325.531513687,0.0893169877408056,0.597197898423818,0.308231173380035
27874.2662779774,27857.2238393047,0.105751391465677,0.656771799628942,0.228200371057514
30380.3532536628,30362.3064886727,0.296747967479675,0.556910569105691,0.121951219512195
34595.1778351038,34574.1245993045,0.262172284644195,0.51498127340824,0.172284644194757
38587.460335154,38563.4009435186,0.148225469728601,0.473903966597077,0.319415448851775
38498.3912951236,38475.3319947963,0.166347992351816,0.529636711281071,0.246653919694073
37277.0006300158,37253.943435508,0.0866510538641686,0.56440281030445,0.323185011709602
31715.721420181,31696.6724157847,0.0951672862453532,0.858736059479554,0.0438661710037175
24514.683444405,24499.6460949828,0.0388198757763975,0.704968944099379,0.251552795031056
29446.559747472,29428.514576965,0.0770642201834862,0.700917431192661,0.214678899082569
17743.8570645732,17733.8307066296,0.233918128654971,0.59551656920078,0.166666666666667
34800.637580132,34779.583969842,0.316546762589928,0.507194244604317,0.0899280575539568
45466.7058051599,45438.6354192901,0.196022727272727,0.53125,0.258522727272727
10991.6067866281,10985.5909694241,0.133794694348328,0.864475201845444,0
24151.9728670224,24136.9360732138,0.230529595015576,0.570093457943925,0.186915887850467
49962.6701317193,49931.593156439,0.0918367346938776,0.476190476190476,0.397959183673469
30816.7791245543,30797.7320372594,0.0247191011235955,0.6,0.366292134831461
26787.9088806765,26771.8681930519,0.171900826446281,0.775206611570248,0.0479338842975207
28886.4013796132,28869.3574419051,0.201612903225806,0.57258064516129,0.209677419354839
22749.5379179031,22735.5034569617,0.0625,0.65625,0.279761904761905
52541.2382063654,52509.1570440869,0.244525547445255,0.521897810218978,0.186131386861314
54620.0143875648,54585.9299935005,0.183823529411765,0.533088235294118,0.216911764705882
12954.5474002094,12947.5287702312,0.174089068825911,0.668016194331984,0.156275303643725
49520.7936928664,49490.7174233335,0.318493150684932,0.417808219178082,0.157534246575342
12288.1644501213,12281.1466041043,0.0752014324082363,0.919427036705461,0.0044762757385855
15528.0038051211,15518.98086933,0.110590440487348,0.881911902530459,0.00749765698219306
35269.8910665052,35248.8366009087,0.305882352941176,0.431932773109244,0.122689075630252
34891.0766877454,34870.0229126124,0.348561759729272,0.478849407783418,0.0710659898477157
33198.0769320752,33178.0261111893,0.212765957446809,0.68936170212766,0.0893617021276596
37854.4175401443,37831.3593501026,0.13921568627451,0.715686274509804,0.115686274509804
37643.7471198772,37620.6892930558,0.131182795698925,0.670967741935484,0.180645161290323
10959.3389399815,10953.3231616641,0.122278056951424,0.876605248464545,0
46939.7254645261,46910.6531424281,0.108626198083067,0.530351437699681,0.329073482428115
44825.1155676437,44798.046347603,0.289473684210526,0.460526315789474,0.192105263157895
45205.3613875181,45177.2912896611,0.126614987080103,0.558139534883721,0.266149870801034
33381.6451114297,33361.5940205637,0.269685039370079,0.645669291338583,0.062992125984252
47715.2769512863,47686.2033027066,0.252124645892351,0.634560906515581,0.0793201133144476
52312.3909541844,52280.3100380598,0.183150183150183,0.567765567765568,0.223443223443223
43134.1813488181,43108.113721903,0.349253731343284,0.513432835820895,0.116417910447761
47712.5572877132,47683.4836437851,0.242937853107345,0.644067796610169,0.0819209039548023
13192.5246679498,13184.5051338684,0.027537372147915,0.760818253343824,0.211644374508261
28961.5245758727,28943.4802335793,0.155945419103314,0.567251461988304,0.261208576998051
42119.057616934,42092.9918852004,0.12987012987013,0.566233766233766,0.280519480519481
42170.0759853036,42144.0101583214,0.220623501199041,0.520383693045564,0.24220623501199
20901.1015540328,20889.0703642513,0.0588045234248788,0.301777059773829,0.638126009693053
50126.2111290691,50095.1338729339,0.0977198697068404,0.527687296416938,0.322475570032573
30004.5577520664,29986.5116287595,0.323763955342903,0.620414673046252,0.0446570972886762
15135.916283567,15126.8938741583,0.0264783759929391,0.894086496028244,0.0776699029126214
13258.7628635582,13250.7432471945,0.00968523002421308,0.803874092009685,0.185633575464084
53534.2311048561,53501.1482597273,0.141342756183746,0.537102473498233,0.261484098939929
20477.34097402,20465.3103469196,0.228195937873357,0.750298685782557,0.016726403823178
13710.8419365073,13702.8217585625,0.0410509031198686,0.935960591133005,0.0205254515599343
37894.2538225497,37871.1955638256,0.128440366972477,0.737614678899083,0.0990825688073395
43944.7382968691,43917.6705772533,0.147308781869688,0.546742209631728,0.280453257790368
49130.2011717345,49100.1255249512,0.175925925925926,0.623456790123457,0.16358024691358
38963.6227012311,38939.5627125362,0.276729559748428,0.364779874213836,0.334905660377358
22252.0541294435,22239.0205190206,0.300142247510669,0.679943100995733,0.0113798008534851
